# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,WingGeom,0,OBFCTCJUKN,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,22,17
# x,y,z,u,w
4.343555205121233387e-01, -5.993957787219955646e-01, 3.713223714160376193e-02, 1.619890499976310919e-03, 8.609543879760159571e-03, -4.777665446643569042e-02, 8.705621469085325637e-02, 9.950570871923354321e-01, 5.584105514130025760e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
4.203301111710859295e-01, -5.993940395853832870e-01, 3.715211556217615924e-02, 1.438096041639759385e-03, 8.782972034081421714e-03, -6.969660110329746472e-02, 8.694380047747608808e-02, 9.937721868482638499e-01, 5.584105514130025760e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
4.102681141213393445e-01, -5.993927919078975153e-01, 3.716637657975429415e-02, 9.710709008580413601e-04, 7.045390941799675906e-03, -9.564403685142634781e-02, 8.675618602699178283e-02, 9.916277438640030972e-01, 5.584105514130025760e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
4.041772991876318444e-01, -5.993920366529889021e-01, 3.717500918205036975e-02, 4.248131291363213872e-04, 4.012838566200617983e-03, -1.213285614083279423e-01, 8.651187114001718248e-02, 9.888352119228150938e-01, 5.584105514130025760e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
4.013802569461175640e-01, -5.993916898225720713e-01, 3.717897347148275966e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.584105514130025760e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
5.124929620128153562e-01, -6.567504894925749737e-01, 4.208945517308848583e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.825990004853515813e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
5.062065415462808637e-01, -6.567497099821529849e-01, 4.209836500995071257e-02, 2.066960580384168741e-04, 1.756344421801738680e-03, -3.288514072062091731e-02, 8.710860348146674814e-02, 9.956558937300042933e-01, 5.825990004853515813e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
4.968522536578891535e-01, -6.567485500589600456e-01, 4.211162298076120969e-02, 6.503401280270585836e-04, 3.562049855283088134e-03, -3.002001818515747864e-02, 8.711646145594940938e-02, 9.957457108376399635e-01, 5.825990004853515813e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
4.841904598354425104e-01, -6.567469800080385500e-01, 4.212956872873363512e-02, 1.191518878291423231e-03, 5.882769367820561701e-03, -3.221999777941726012e-02, 8.711049158357564437e-02, 9.956774748879088088e-01, 5.825990004853515813e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
4.702202552188798901e-01, -6.567452477153683521e-01, 4.214936890670901992e-02, 1.421140148592466013e-03, 7.553207126514891595e-03, -4.777665446709986052e-02, 8.705621469524486844e-02, 9.950570871919192095e-01, 5.825990004853515813e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
4.579156751776441436e-01, -6.567437219586309549e-01, 4.216680837029711248e-02, 1.261650724129711933e-03, 7.705356739717878975e-03, -6.969660110290787358e-02, 8.694380048489128154e-02, 9.937721868476423470e-01, 5.825990004853515813e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
4.490882217277867294e-01, -6.567426273624293875e-01, 4.217931965085269103e-02, 8.519266236569899035e-04, 6.180965892489161638e-03, -9.564403685181717407e-02, 8.675618603669159323e-02, 9.916277438631168062e-01, 5.825990004853515813e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
4.437447113855302883e-01, -6.567419647720055265e-01, 4.218689308722630565e-02, 3.726912365212130696e-04, 3.520488573968891515e-03, -1.213285614081429514e-01, 8.651187115270755901e-02, 9.888352119217275193e-01, 5.825990004853515813e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
4.412908485924730284e-01, -6.567416604952502901e-01, 4.219037098331754332e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.825990004853515813e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
5.277680816444997314e-01, -6.859968160171885376e-01, 4.465233174515494119e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.949344647017345444e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
5.219300160534913191e-01, -6.859960921024285119e-01, 4.466060612201535468e-02, 1.919542529252013573e-04, 1.631079879155699535e-03, -3.288514071879701517e-02, 8.710860347794714686e-02, 9.956558937303725543e-01, 5.949344647017345444e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
5.132428869407780203e-01, -6.859950149064140135e-01, 4.467291851881753650e-02, 6.039571078798140411e-04, 3.308000284786757287e-03, -3.002001818606158529e-02, 8.711646145603783864e-02, 9.957457108376048804e-01, 5.949344647017345444e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
5.014841470937053680e-01, -6.859935568334956102e-01, 4.468958435502329990e-02, 1.106538355399196410e-03, 5.463203361744366042e-03, -3.221999777850827196e-02, 8.711049158407993542e-02, 9.956774748878941539e-01, 5.949344647017345444e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
4.885103138438504078e-01, -6.859919480901135458e-01, 4.470797236111195838e-02, 1.319782767579957090e-03, 7.014503541691101754e-03, -4.777665446647452741e-02, 8.705621469523586176e-02, 9.950570871919500737e-01, 5.949344647017345444e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
4.770833108724556459e-01, -6.859905311522622728e-01, 4.472416802172872463e-02, 1.171668315795829432e-03, 7.155801666157399904e-03, -6.969660110342119907e-02, 8.694380048379238279e-02, 9.937721868477026321e-01, 5.949344647017345444e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
4.688854417486502113e-01, -6.859895146240361230e-01, 4.473578698309962215e-02, 7.911662183760371364e-04, 5.740132160778821033e-03, -9.564403685150602019e-02, 8.675618603559795416e-02, 9.916277438632424834e-01, 5.949344647017345444e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
4.639230368267456273e-01, -6.859888992903931948e-01, 4.474282027311970306e-02, 3.461104607275227070e-04, 3.269403202765918358e-03, -1.213285614084574637e-01, 8.651187115077825507e-02, 9.888352119218576375e-01, 5.949344647017345444e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
4.616441864040782828e-01, -6.859886167150381908e-01, 4.474605012158778400e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.949344647017345444e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
5.340407809351912505e-01, -6.980067652725613359e-01, 4.570477221327302192e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000000e+00, 4.000000000000000000e+00, 0.000000000000000000e+00
5.283868314351327644e-01, -6.980060641885912354e-01, 4.571278563971965803e-02, 1.859005582320887202e-04, 1.579640229035805072e-03, -3.288514071856796228e-02, 8.710860347432580753e-02, 9.956558937306968504e-01, 6.000000000000000000e+00, 3.831146375123280379e+00, 1.688536248767197878e-01
5.199736698256756107e-01, -6.980050209651345039e-01, 4.572470973839445896e-02, 5.849100074200221794e-04, 3.203675303882937489e-03, -3.002001818617390516e-02, 8.711646145284741849e-02, 9.957457108378807709e-01, 6.000000000000000000e+00, 3.570326078783250257e+00, 4.296739212167498545e-01
5.085857674043551269e-01, -6.980036088768516445e-01, 4.574084998132265517e-02, 1.071641262637124418e-03, 5.290909366182284905e-03, -3.221999777831292128e-02, 8.711049158078049137e-02, 9.956774748881891401e-01, 6.000000000000000000e+00, 3.217465672553815992e+00, 7.825343274461838972e-01
4.960210921924440575e-01, -6.980020508699433801e-01, 4.575865808177269345e-02, 1.278160548665168827e-03, 6.793285922272464597e-03, -4.777665446633526380e-02, 8.705621469045612959e-02, 9.950570871923749561e-01, 6.000000000000000000e+00, 2.829113416247205137e+00, 1.170886583752794641e+00
4.849544646031985762e-01, -6.980006786194120627e-01, 4.577434297711846511e-02, 1.134717208133775770e-03, 6.930127903186898003e-03, -6.969660110336392544e-02, 8.694380047658019361e-02, 9.937721868483375687e-01, 6.000000000000000000e+00, 2.487811258236695799e+00, 1.512188741763303979e+00
4.770151331051984411e-01, -6.979996941504057473e-01, 4.578559550935173278e-02, 7.662150716061053718e-04, 5.559104613468294868e-03, -9.564403685136238509e-02, 8.675618602586780692e-02, 9.916277438641075692e-01, 6.000000000000000000e+00, 2.242298130157232450e+00, 1.757701869842767550e+00
4.722092284112707761e-01, -6.979990982231264462e-01, 4.579240698932231235e-02, 3.351951148703570874e-04, 3.166295464758210609e-03, -1.213285614083429581e-01, 8.651187113846671439e-02, 9.888352119229488757e-01, 6.000000000000000000e+00, 2.089984769500704331e+00, 1.910015230499295669e+00
4.700022464911302600e-01, -6.979988245596198126e-01, 4.579553497751639307e-02, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000000e+00, 2.000000000000000000e+00, 2.000000000000000000e+00
# DegenGeom Type, nXsecs
STICK_NODE, 22
# lex,ley,lez,tex,tey,tez,cgShellx,cgShelly,cgShellz,cgSolidx,cgSolidy,cgSolidz,toc,tLoc,chord,Ishell11,Ishell22,Ishell12,Isolid11,Isolid22,Isolid12,sectArea,sectNormalx,sectNormaly,sectNormalz,perimTop,perimBot,u,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33,it00,it01,it02,it03,it10,it11,it12,it13,it20,it21,it22,it23,it30,it31,it32,it33,toc2,tLoc2,anglele,anglete,radleTop,radleBot,
6.154115840314239003e-06, -2.131628207280300371e-18, 4.438338334256318701e-04, 5.621302629223805525e-01, 4.618527782440650996e-18, -1.192729372538482930e-03, 2.755829874716602679e-01, 2.370789314547197327e-18, 7.940881435343008499e-03, 2.288596136244891721e-01, 7.878709131214043671e-19, 1.098726329625602724e-02, 1.419719866503385552e-01, 2.227423517783280182e-01, 5.621264911393825114e-01, 9.682531353826836617e-04, 3.157630282870994148e-02, 8.890366785613201470e-04, 1.118774101953148383e-05, 4.887758149462082761e-04, 1.449034588291084945e-05, 2.895064711811976346e-02, -1.212126364680293503e-17, 1.000000000000000000e+00, -3.879992848174424742e-17, 5.850758245570523153e-01, 5.717989934557178300e-01, 1.000000000000000000e+00, 9.999957619274668641e-01, -2.911378900942634788e-03, -1.212126364680293503e-17, 0.000000000000000000e+00, 1.200825098286857150e-17, -3.883505363606713343e-17, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.911378900942634355e-03, -9.999957619274669751e-01, -3.879992848174424742e-17, 0.000000000000000000e+00, -4.861921300565057969e-06, 4.438498693886646414e-04, 2.148923523935606674e-18, 1.000000000000000000e+00, 9.999957619274668641e-01, 1.200825098286857150e-17, -2.911378900942634355e-03, 0.000000000000000000e+00, -2.911378900942634788e-03, -3.883505363606713343e-17, -9.999957619274669751e-01, 0.000000000000000000e+00, -1.212126364680293503e-17, 1.000000000000000000e+00, -3.879992848174424742e-17, 0.000000000000000000e+00, 6.154115840314239003e-06, -2.131628207280300371e-18, 4.438338334256318701e-04, 1.000000000000000000e+00, 1.373974943428776518e-01, 2.777027650778819967e-01, 1.800000000000000000e+02, 1.059874401939734589e+01, 3.275133089596894004e-02, 3.286149817418222013e-02
3.676945949367254121e-03, -2.433655896259678819e-02, 4.492030881078388029e-04, 5.612114265984474715e-01, -2.433655896271199118e-02, -1.179414835162459095e-03, 2.770038309104749796e-01, -2.433655896265326038e-02, 7.882383449449914536e-03, 2.306619717696564986e-01, -2.433655896264368124e-02, 1.090434256223160245e-02, 1.419719865764873523e-01, 2.227423518083345710e-01, 5.575368593276857077e-01, 9.447295640252454003e-04, 3.080916112877342752e-02, 8.674376621789761307e-04, 1.082681036720121041e-05, 4.730072903131487985e-04, 1.402286905291946188e-05, 2.847982645646960145e-02, 2.066275649352369703e-13, 1.000000000000000000e+00, -6.102939517787710799e-16, 5.802988167677793907e-01, 5.671303878980479274e-01, 1.270406210695602223e+00, 9.999957335939934078e-01, -2.921094625446274146e-03, 2.066275649352369703e-13, 0.000000000000000000e+00, -2.066284661045352882e-13, -6.712678615617817207e-18, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.921094625446273713e-03, -9.999957335939935188e-01, -6.102939517787710799e-16, 0.000000000000000000e+00, -3.675618097301592852e-03, 4.599418786758385303e-04, 2.433655896259602838e-02, 1.000000000000000000e+00, 9.999957335939934078e-01, -2.066284661045352882e-13, -2.921094625446273713e-03, 0.000000000000000000e+00, -2.921094625446274146e-03, -6.712678615617817207e-18, -9.999957335939935188e-01, 0.000000000000000000e+00, 2.066275649352369703e-13, 1.000000000000000000e+00, -6.102939517787710799e-16, 0.000000000000000000e+00, 3.676945949367254121e-03, -2.433655896259678819e-02, 4.492030881078388029e-04, 1.000000000000000000e+00, 1.373974943428776518e-01, 2.973612965954508525e-01, 1.800000000000000000e+02, 1.059874401939734589e+01, 3.275133089578390055e-02, 3.286149817417100688e-02
1.351077009607897644e-02, -4.982765790090094848e-02, 4.510606737883004168e-04, 5.592774591309050969e-01, -4.982765790087757135e-02, -1.151390385693180484e-03, 2.810687091516755887e-01, -4.982765790088953400e-02, 7.723326467431618561e-03, 2.357050227429789424e-01, -4.982765790089145608e-02, 1.068218394696755433e-02, 1.419719865662649738e-01, 2.227423518124884705e-01, 5.457690415454459210e-01, 8.861626550134364113e-04, 2.889919938087677845e-02, 8.136623340184344832e-04, 9.941267966409354990e-06, 4.343192560008435842e-04, 1.287591582562145617e-05, 2.729027824708709152e-02, -4.283593093367303350e-14, 1.000000000000000000e+00, -8.054131351655193215e-16, 5.680505669488112863e-01, 5.551600814451277399e-01, 1.553640643343271677e+00, 9.999956895491669551e-01, -2.936134037474614957e-03, -4.283593093367303350e-14, 0.000000000000000000e+00, 4.283338149057846301e-14, -9.311816983130690415e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.936134037474614957e-03, -9.999956895491669551e-01, -8.054131351655193215e-16, 0.000000000000000000e+00, -1.350938748396935188e-02, 4.907281614649885776e-04, 4.982765790090152441e-02, 1.000000000000000000e+00, 9.999956895491669551e-01, 4.283338149057846301e-14, -2.936134037474614957e-03, 0.000000000000000000e+00, -2.936134037474614957e-03, -9.311816983130690415e-16, -9.999956895491669551e-01, 0.000000000000000000e+00, -4.283593093367303350e-14, 1.000000000000000000e+00, -8.054131351655193215e-16, 0.000000000000000000e+00, 1.351077009607897644e-02, -4.982765790090094848e-02, 4.510606737883004168e-04, 1.000000000000000000e+00, 1.373974943428776518e-01, 3.179524400476406720e-01, 1.799999991462263722e+02, 1.059874401939724109e+01, 3.275133089578419893e-02, 3.286149817437315768e-02
2.671871643648606603e-02, -7.252761188236420131e-02, 4.364196907115014596e-04, 5.571347748684587486e-01, -7.252761188235526402e-02, -1.120341493791298174e-03, 2.867511172908135397e-01, -7.252761188236026002e-02, 7.504443463031227474e-03, 2.426633595840466673e-01, -7.252761188236081513e-02, 1.038002657822581672e-02, 1.419719864861953840e-01, 2.227423518450237783e-01, 5.304183429594940824e-01, 8.134715254085754434e-04, 2.652862397074041631e-02, 7.469183431951914023e-04, 8.869115880055802883e-06, 3.874785215011309811e-04, 1.148726602385136150e-05, 2.577669531768232020e-02, -1.686845654459277837e-14, 1.000000000000000000e+00, -6.426730111852662897e-15, 5.520731618907663840e-01, 5.395452435945123915e-01, 1.805862354248498614e+00, 9.999956929703662789e-01, -2.934968605755180864e-03, -1.686845654459277837e-14, 0.000000000000000000e+00, 1.684952164053462031e-14, -6.476210822121549329e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.934968605755180430e-03, -9.999956929703663899e-01, -6.426730111852662897e-15, 0.000000000000000000e+00, -2.671732048009020644e-02, 5.148364049656526612e-04, 7.252761188236464540e-02, 1.000000000000000000e+00, 9.999956929703662789e-01, 1.684952164053462031e-14, -2.934968605755180430e-03, 0.000000000000000000e+00, -2.934968605755180864e-03, -6.476210822121549329e-15, -9.999956929703663899e-01, 0.000000000000000000e+00, -1.686845654459277837e-14, 1.000000000000000000e+00, -6.426730111852662897e-15, 0.000000000000000000e+00, 2.671871643648606603e-02, -7.252761188236420131e-02, 4.364196907115014596e-04, 1.000000000000000000e+00, 1.373974943428776518e-01, 3.362889582317478698e-01, 1.799999991462263722e+02, 1.059874401939717181e+01, 3.275133089558271426e-02, 3.286149817437315768e-02
3.999064127285360815e-02, -9.000000000000001055e-02, 4.068476806401094352e-04, 5.552710743455160358e-01, -9.000000000000005218e-02, -1.093335258160271772e-03, 2.926027385156887983e-01, -8.999999999999999667e-02, 7.279141315731087365e-03, 2.497729791557818380e-01, -9.000000000000001055e-02, 1.007165802156802931e-02, 1.419719866503383887e-01, 2.227423517783279072e-01, 5.152826168777678850e-01, 7.458014601819177832e-04, 2.432179344040112309e-02, 6.847846175724102251e-04, 7.899291872442164820e-06, 3.451083481205361445e-04, 1.023115133447622336e-05, 2.432658542564231433e-02, 8.144714346258071699e-17, 1.000000000000000000e+00, 2.231434072661682081e-16, 5.363195058439652607e-01, 5.241490773344085197e-01, 2.000000000000000000e+00, 9.999957619274668641e-01, -2.911378900942519863e-03, 8.144714346258071699e-17, 0.000000000000000000e+00, -8.079714327587995075e-17, 2.233795850632419619e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, -2.911378900942519429e-03, -9.999957619274669751e-01, 2.231434072661682081e-16, 0.000000000000000000e+00, -3.998928730186194352e-02, 5.232738656270962503e-04, 9.000000000000001055e-02, 1.000000000000000000e+00, 9.999957619274668641e-01, -8.079714327587995075e-17, -2.911378900942519429e-03, 0.000000000000000000e+00, -2.911378900942519863e-03, 2.233795850632419619e-16, -9.999957619274669751e-01, 0.000000000000000000e+00, 8.144714346258071699e-17, 1.000000000000000000e+00, 2.231434072661682081e-16, 0.000000000000000000e+00, 3.999064127285360815e-02, -9.000000000000001055e-02, 4.068476806401094352e-04, 1.000000000000000000e+00, 1.373974943428776518e-01, 3.504027650778819836e-01, 1.800000000000000000e+02, 1.059874401939717181e+01, 3.275133089578419893e-02, 3.286149817417100688e-02
5.045570808198199253e-02, -1.021254996596998865e-01, 3.208225285625111549e-04, 5.512091142104124097e-01, -1.021347512558796466e-01, -1.154622230500060775e-03, 2.963967550631497749e-01, -1.020849236238203644e-01, 6.848569817100198798e-03, 2.553151684196311999e-01, -1.020692943118589047e-01, 9.359786927242513821e-03, 1.372565897098129983e-01, 2.240699532305477915e-01, 5.007555798711122996e-01, 6.397613419995304505e-04, 2.220366589772321958e-02, 5.679964813037041141e-04, 6.348402185807212077e-06, 2.992317548925136337e-04, 7.871176933324224931e-06, 2.231612387231662886e-02, 1.448716314564414781e-07, 9.999806488426852269e-01, -6.221088340573090181e-03, 5.196343306213100366e-01, 5.084045458967462183e-01, 2.142727185609540896e+00, 9.999956590744681906e-01, -2.946494900517779725e-03, 1.448716314564414781e-07, 0.000000000000000000e+00, -1.847527327032753131e-05, -6.221060908436745578e-03, 9.999806488426852269e-01, 0.000000000000000000e+00, -2.946436981176188668e-03, -9.999763080038320817e-01, -6.221088340573090181e-03, 0.000000000000000000e+00, -5.045643057066208359e-02, -1.658465394855616220e-04, 1.021255119687812102e-01, 1.000000000000000000e+00, 9.999956590744681906e-01, -1.847527327032753131e-05, -2.946436981176188668e-03, 0.000000000000000000e+00, -2.946494900517779725e-03, -6.221060908436745578e-03, -9.999763080038320817e-01, 0.000000000000000000e+00, 1.448716314564414781e-07, 9.999806488426852269e-01, -6.221088340573090181e-03, 0.000000000000000000e+00, 5.045570808198199253e-02, -1.021254996596998865e-01, 3.208225285625111549e-04, 1.000000000000000000e+00, 1.321939936851305175e-01, 3.818399431726548499e-01, 1.799999991462263722e+02, 1.026677822647536154e+01, 2.206515493446286821e-02, 2.211986430547475263e-02
6.888671045295885476e-02, -1.229224945533366198e-01, 2.583209925751674910e-05, 5.373532371288545217e-01, -1.229447596359995593e-01, -1.296321802832535279e-03, 2.996442975226389915e-01, -1.228225481488509629e-01, 5.932371154344276594e-03, 2.622295168096271945e-01, -1.227883692098882956e-01, 7.953641884107780918e-03, 1.290793497683634661e-01, 2.263704520509484119e-01, 4.684683929599224861e-01, 4.641703054199566012e-04, 1.802561452258458555e-02, 3.801325470663758006e-04, 4.033236239744380646e-06, 2.178500594993135805e-04, 4.469661736263815889e-06, 1.853280667649176081e-02, -2.051930962169455268e-07, 9.998570105777413453e-01, -1.691030450643618566e-02, 4.837758104636209477e-01, 4.742328390638492208e-01, 2.387425886722792878e+00, 9.999960162007621722e-01, -2.822690660174960366e-03, -2.051930962169455268e-07, 0.000000000000000000e+00, -4.752739565259049114e-05, -1.691023771829251385e-02, 9.998570105777413453e-01, 0.000000000000000000e+00, -2.822290515132281751e-03, -9.998530273383923195e-01, -1.691030450643618566e-02, 0.000000000000000000e+00, -6.889220530247877616e-02, -1.858374426971561282e-03, 1.229053689005997346e-01, 1.000000000000000000e+00, 9.999960162007621722e-01, -4.752739565259049114e-05, -2.822290515132281751e-03, 0.000000000000000000e+00, -2.822690660174960366e-03, -1.691023771829251385e-02, -9.998530273383923195e-01, 0.000000000000000000e+00, -2.051930962169455268e-07, 9.998570105777413453e-01, -1.691030450643618566e-02, 0.000000000000000000e+00, 6.888671045295885476e-02, -1.229224945533366198e-01, 2.583209925751674910e-05, 1.000000000000000000e+00, 1.232736918992734104e-01, 4.355712194448378427e-01, 1.799999991462263722e+02, 9.690324812700950474e+00, 1.402794073501570891e-02, 1.404978895691551960e-02
9.264778236807336143e-02, -1.500198586858342842e-01, -2.809512610645354281e-04, 5.092533633467712928e-01, -1.500480140027593001e-01, -1.192617320735151528e-03, 2.985485135362069276e-01, -1.498621980164484557e-01, 4.837111004582601501e-03, 2.667359715987298596e-01, -1.498186026822365957e-01, 6.251891043672890697e-03, 1.183125555963980696e-01, 2.293953960615983112e-01, 4.166065794371527353e-01, 2.763393132764893428e-04, 1.255384990360283379e-02, 1.900144866915246336e-04, 1.947973730613458553e-06, 1.269320731859762243e-04, 1.637641647886587464e-06, 1.361787067356840311e-02, 1.562198221601734487e-07, 9.995256497653557393e-01, -3.079732879844050697e-02, 4.277860591795126233e-01, 4.204106452097938762e-01, 2.706102731057820066e+00, 9.999976033540897147e-01, -2.189357451930624716e-03, 1.562198221601734487e-07, 0.000000000000000000e+00, -6.758250664944986973e-05, -3.079725464629035417e-02, 9.995256497653557393e-01, 0.000000000000000000e+00, -2.188314118567936950e-03, -9.995232542668527342e-01, -3.079732879844050697e-02, 0.000000000000000000e+00, -9.265831385185305247e-02, -4.698177995965344481e-03, 1.499400297088819278e-01, 1.000000000000000000e+00, 9.999976033540897147e-01, -6.758250664944986973e-05, -2.188314118567936950e-03, 0.000000000000000000e+00, -2.189357451930624716e-03, -3.079725464629035417e-02, -9.995232542668527342e-01, 0.000000000000000000e+00, 1.562198221601734487e-07, 9.995256497653557393e-01, -3.079732879844050697e-02, 0.000000000000000000e+00, 9.264778236807336143e-02, -1.500198586858342842e-01, -2.809512610645354281e-04, 1.000000000000000000e+00, 1.116591084279207197e-01, 5.050362296768304837e-01, 1.800000000000000000e+02, 8.926261721934057647e+00, 9.419774133995391721e-03, 9.426274687478537750e-03
1.120121952375641439e-01, -1.749907845385817728e-01, 2.110687677424564611e-04, 4.596499536481807313e-01, -1.750123584358502238e-01, -2.830547172581003297e-04, 2.842816092188938937e-01, -1.748074809813499886e-01, 4.409410466774271904e-03, 2.591416242315559559e-01, -1.747683641213742811e-01, 5.305333856648239942e-03, 1.082179807755829365e-01, 2.322277048177593395e-01, 3.476381102471501339e-01, 1.362614528698546696e-04, 7.238322631126591251e-03, 6.908446699772856467e-05, 7.326686278337795331e-07, 5.731633157501441172e-05, 3.297337649348090895e-07, 8.804756686169812330e-03, 2.574452655109114717e-16, 9.990482215818580203e-01, -4.361938736532999794e-02, 3.553453395131501158e-01, 3.500348180227351724e-01, 3.000000000000000000e+00, 9.999989879230062328e-01, -1.422727297539217806e-03, 2.574452655109114717e-16, 0.000000000000000000e+00, -6.205849310684945534e-05, -4.361934321915156981e-02, 9.990482215818580203e-01, 0.000000000000000000e+00, -1.421373176402507266e-03, -9.990472104681373811e-01, -4.361938736532999794e-02, 0.000000000000000000e+00, -1.120226415295095396e-01, -7.262752619525176742e-03, 1.748334387768250564e-01, 1.000000000000000000e+00, 9.999989879230062328e-01, -6.205849310684945534e-05, -1.421373176402507266e-03, 0.000000000000000000e+00, -1.422727297539217806e-03, -4.361934321915156981e-02, -9.990472104681373811e-01, 0.000000000000000000e+00, 2.574452655109114717e-16, 9.990482215818580203e-01, -4.361938736532999794e-02, 0.000000000000000000e+00, 1.120121952375641439e-01, -1.749907845385817728e-01, 2.110687677424564611e-04, 1.000000000000000000e+00, 1.009526993955109364e-01, 5.680587392659692814e-01, 1.800000000000000000e+02, 8.208969049659353701e+00, 7.182106024393280531e-03, 7.182106024397848058e-03
1.226031619711608622e-01, -1.938365628594745371e-01, 1.813483484015163301e-03, 3.772894155549296746e-01, -1.938589754244471053e-01, 1.441261371909377965e-03, 2.488112549672191753e-01, -1.936518448794184721e-01, 4.881419423447655968e-03, 2.303932340874325913e-01, -1.936123130839219053e-01, 5.537989563402258980e-03, 1.082179835231472653e-01, 2.322277048167936675e-01, 2.546865265697414449e-01, 5.358075238778983252e-05, 2.846254352429785760e-03, 2.716540553533411918e-05, 2.110678029054938552e-07, 1.651173681967365596e-05, 9.498998168799098661e-08, 4.725791428477428904e-03, 5.057481849864256315e-09, 9.981923267073617989e-01, -6.010057322974153571e-02, 2.603329947943393008e-01, 2.564424019770805696e-01, 3.378403019456693634e+00, 9.999989281491397097e-01, -1.464138166865656303e-03, 5.057481849864256315e-09, 0.000000000000000000e+00, -8.800059145033285344e-05, -6.010050880349895180e-02, 9.981923267073617989e-01, 0.000000000000000000e+00, -1.461491179447448529e-03, -9.981912567945028236e-01, -6.010057322974153571e-02, 0.000000000000000000e+00, -1.226174379009166010e-01, -9.659964725670268718e-03, 1.935951604585254004e-01, 1.000000000000000000e+00, 9.999989281491397097e-01, -8.800059145033285344e-05, -1.461491179447448529e-03, 0.000000000000000000e+00, -1.464138166865656303e-03, -6.010050880349895180e-02, -9.981912567945028236e-01, 0.000000000000000000e+00, 5.057481849864256315e-09, 9.981923267073617989e-01, -6.010057322974153571e-02, 0.000000000000000000e+00, 1.226031619711608622e-01, -1.938365628594745371e-01, 1.813483484015163301e-03, 1.000000000000000000e+00, 1.009526993955109364e-01, 7.876320702927965822e-01, 1.800000000000000000e+02, 8.208969049659442518e+00, 7.182106024393280531e-03, 7.182106024235756364e-03
